50/6249	137.4093017578125	137.26744079589844	1.1666297912597656	0.1216	108.08017715359813
100/6249	119.5816421508789	119.5186767578125	0.25891560316085815	0.2432	95.77973277163052
150/6249	121.46489715576172	121.40771484375	0.1567418873310089	0.3648	80.44019268535688
200/6249	117.46778106689453	117.420166015625	0.09790018945932388	0.4864	78.1891372265943
250/6249	96.81922149658203	96.76944732666016	0.08186633884906769	0.608	73.72437409763782
300/6249	99.52235412597656	99.47744750976562	0.06155239790678024	0.7296	59.58010998834336
350/6249	100.44043731689453	100.40177917480469	0.045413073152303696	0.8512000000000001	65.45112740235425
400/6249	103.08695220947266	103.04434967041016	0.043794482946395874	0.9728	68.48804695468603
450/6249	109.48915100097656	109.43946838378906	0.049685560166835785	1	61.558522711787965
500/6249	108.82768249511719	108.7931137084961	0.03456825390458107	1	54.02158732532336
550/6249	104.7776870727539	104.74213409423828	0.03554994612932205	1	46.365153713916754
600/6249	109.68314361572266	109.6497802734375	0.033365294337272644	1	56.22770202663504
650/6249	91.08741760253906	91.05559539794922	0.03181883320212364	1	49.52782551921964
700/6249	99.6030502319336	99.56206512451172	0.04098620265722275	1	60.167193729089696
750/6249	85.59999084472656	85.56222534179688	0.03776437044143677	1	46.18402867061974
800/6249	109.39344787597656	109.35809326171875	0.03535674512386322	1	48.30032854129003
850/6249	86.8746109008789	86.74765014648438	1.8893007040023804	0.06720000000000005	45.890974162774
900/6249	103.1868667602539	102.8102798461914	1.9946480989456177	0.18880000000000005	51.95257139716077
950/6249	118.36688995361328	117.74352264404297	2.0082590579986572	0.31040000000000006	46.04239780517413
1000/6249	105.19572448730469	104.59119415283203	1.3993802070617676	0.43200000000000005	45.59285471378056
1050/6249	106.30827331542969	105.65362548828125	1.1825343370437622	0.5536000000000001	39.02299128891529
1100/6249	88.24541473388672	87.68916320800781	0.8238290548324585	0.6752	43.38836347202374
1150/6249	99.39485168457031	98.86637115478516	0.6632550954818726	0.7968000000000001	40.73869851290332
1200/6249	90.86893463134766	90.3818359375	0.5303791761398315	0.9184000000000001	46.11686028109737
1250/6249	105.13810729980469	104.8467788696289	0.29132944345474243	1	45.401611824404135
1300/6249	94.86836242675781	94.50882720947266	0.359538197517395	1	39.9414244898531
1350/6249	95.86077117919922	95.50695037841797	0.3538183271884918	1	41.82944283836611
1400/6249	107.35222625732422	107.05957794189453	0.2926456034183502	1	51.827150563924526
1450/6249	102.46878051757812	102.19402313232422	0.2747567892074585	1	35.64503773185324
1500/6249	101.4957275390625	101.18901062011719	0.30671900510787964	1	43.62594872030681
1550/6249	82.65272521972656	82.33622741699219	0.31649667024612427	1	38.02851312355104
1600/6249	90.89122009277344	90.6545639038086	0.23665639758110046	1	57.27554036844017
1650/6249	90.59867858886719	90.59134674072266	0.5727815628051758	0.012800000000000087	43.15823531267226
1700/6249	77.35652160644531	76.5138168334961	6.270110130310059	0.1344000000000001	38.17025924350122
1750/6249	98.49066925048828	97.44409942626953	4.088170051574707	0.2560000000000001	39.01338747140902
1800/6249	96.15864562988281	94.74679565429688	3.739006996154785	0.3776000000000001	33.87481083127664
1850/6249	88.03408813476562	86.66807556152344	2.736409902572632	0.4992000000000001	39.15267847551124
1900/6249	89.38740539550781	88.26191711425781	1.8129597902297974	0.6208000000000001	47.376917499508224
1950/6249	93.52445983886719	92.12498474121094	1.8850668668746948	0.7424000000000001	30.60978721505729
2000/6249	79.37368774414062	78.21268463134766	1.343750238418579	0.8640000000000001	35.169268962586926
2050/6249	86.73532104492188	85.5125503540039	1.2406333684921265	0.9856000000000001	35.34073943106041
2100/6249	81.41632843017578	80.50141143798828	0.9149143099784851	1	32.39760632047229
2150/6249	104.87498474121094	103.92021942138672	0.9547683000564575	1	46.9788193116734
2200/6249	104.00507354736328	103.18419647216797	0.8208749890327454	1	33.276505743914484
2250/6249	88.72248840332031	88.05253601074219	0.6699557900428772	1	29.87425785354188
2300/6249	89.66411590576172	89.0069580078125	0.6571558713912964	1	40.191975427253375
2350/6249	84.4065933227539	83.58869934082031	0.8178924322128296	1	41.44242972888846
2400/6249	91.00799560546875	90.2988052368164	0.7091881632804871	1	37.44221160475956
2450/6249	81.04393005371094	80.31489562988281	0.7290363907814026	1	37.90119493407786
2500/6249	77.68683624267578	76.66507720947266	12.77196216583252	0.08000000000000013	25.525959222520463
2550/6249	83.19961547851562	81.67217254638672	7.576615810394287	0.20160000000000014	26.678023788704074
2600/6249	93.15170288085938	91.27191162109375	5.816190242767334	0.32320000000000015	28.22503941873237
2650/6249	102.5504150390625	100.68728637695312	4.188694477081299	0.44480000000000014	32.360172449960935
2700/6249	93.06515502929688	90.92626190185547	3.7762937545776367	0.5664000000000001	35.34940137683597
2750/6249	95.40719604492188	93.50528717041016	2.7644035816192627	0.6880000000000002	28.78248780139617
2800/6249	88.77306365966797	87.03174591064453	2.1508326530456543	0.8096000000000001	31.020252454784163
2850/6249	90.92086791992188	89.17460632324219	1.875283122062683	0.9312000000000001	28.21784296781582
2900/6249	92.13762664794922	90.41850280761719	1.719122290611267	1	28.092929233398504
2950/6249	89.13272094726562	87.62895202636719	1.5037672519683838	1	37.39030292557624
3000/6249	86.83904266357422	85.41509246826172	1.4239530563354492	1	31.342143546008074
3050/6249	78.28746032714844	77.05311584472656	1.234345555305481	1	26.368773429435667
3100/6249	90.81507873535156	89.47106170654297	1.3440157175064087	1	36.20907186819942
3150/6249	80.93115997314453	79.65845489501953	1.272701382637024	1	33.70966434512964
3200/6249	87.43745422363281	86.02074432373047	1.4167113304138184	1	28.503337155731323
3250/6249	79.70948791503906	78.43402099609375	1.2754684686660767	1	30.361260126348352
3300/6249	101.13311767578125	101.05648040771484	2.9937376976013184	0.025600000000000175	44.197513079710184
3350/6249	76.16807556152344	74.62284851074219	10.497467994689941	0.14720000000000016	31.20111604358375
3400/6249	93.28932189941406	91.2530746459961	7.575314044952393	0.2688000000000002	30.10929293120973
3450/6249	92.90228271484375	90.61097717285156	5.869113445281982	0.3904000000000002	28.786931268693184
3500/6249	86.01335906982422	83.70130920410156	4.51572847366333	0.5120000000000002	33.80699009379909
3550/6249	99.29228973388672	96.91256713867188	3.7558748722076416	0.6336000000000002	32.32570147989076
3600/6249	96.6871109008789	93.73677825927734	3.9066874980926514	0.7552000000000002	26.591918119866897
3650/6249	89.99893188476562	87.551025390625	2.7918612957000732	0.8768000000000002	31.809651862609783
3700/6249	87.63605499267578	85.29634857177734	2.343453884124756	0.9984000000000002	28.533017799823412
3750/6249	72.53922271728516	70.41614532470703	2.1230785846710205	1	25.29515444836076
3800/6249	88.30841827392578	86.32624816894531	1.9821722507476807	1	34.88346836867291
3850/6249	92.99375915527344	90.9775619506836	2.0161983966827393	1	25.526472444496836
3900/6249	87.02964782714844	85.18319702148438	1.8464505672454834	1	29.06944636082953
3950/6249	91.89984130859375	90.23277282714844	1.6670711040496826	1	34.82713834385028
4000/6249	94.57390594482422	92.80076599121094	1.7731423377990723	1	33.09240118940345
4050/6249	77.89566040039062	76.2631607055664	1.6324958801269531	1	32.02488922163505
4100/6249	84.23445892333984	82.2885513305664	1.9459096193313599	1	25.094237771741085
4150/6249	79.26908874511719	78.05672454833984	13.064228057861328	0.09280000000000022	26.70256746911659
4200/6249	85.68646240234375	83.78546905517578	8.86657428741455	0.21440000000000023	24.572254204741203
4250/6249	88.09680938720703	85.6717529296875	7.2174224853515625	0.33600000000000024	25.95984225362318
