0/6249	190.1198272705078	190.1198272705078	0.42129361629486084	0.0	775.2394742675059
50/6249	113.33316802978516	113.3025894165039	24.462127685546875	0.00125	81.77510280124756
100/6249	118.75897216796875	118.68677520751953	28.88014793395996	0.0025	80.51263599467404
150/6249	128.65542602539062	128.5472412109375	28.84963035583496	0.00375	76.90162381530766
200/6249	91.94735717773438	91.80419921875	28.631376266479492	0.005	83.46445139790751
250/6249	102.05748748779297	101.84495544433594	34.004730224609375	0.00625	66.98404350859816
300/6249	107.32364654541016	106.99691772460938	43.56365203857422	0.0075	51.23252468590681
350/6249	116.88053894042969	116.52325439453125	40.832149505615234	0.00875	64.56413650705628
400/6249	106.41992950439453	105.98324584960938	43.66801071166992	0.01	56.98068659833672
450/6249	93.60721588134766	93.0423583984375	50.20925521850586	0.01125	46.43755613156802
500/6249	104.3875961303711	103.78960418701172	47.839141845703125	0.0125	39.22115188547011
550/6249	97.80217742919922	97.15943145751953	46.745323181152344	0.01375	33.90387327047471
600/6249	92.2633285522461	91.60039520263672	44.19536209106445	0.015	48.20908490297225
650/6249	104.86479949951172	104.08843994140625	47.77604675292969	0.01625	41.14933804171774
700/6249	93.2281265258789	92.46408081054688	43.65973663330078	0.0175	40.35221514611944
750/6249	97.7464828491211	96.8593521118164	47.313751220703125	0.01875	35.38500001487388
800/6249	90.46315002441406	89.53197479248047	46.55862045288086	0.02	27.85746690091762
850/6249	89.38907623291016	88.3622817993164	48.31990051269531	0.02125	31.02690746078796
900/6249	76.48585510253906	75.50469970703125	43.60673904418945	0.0225	31.409454591567435
950/6249	100.42981719970703	99.35813903808594	45.12340545654297	0.02375	32.21470585875222
1000/6249	79.3704833984375	78.26850891113281	44.078880310058594	0.025	25.690602826824193
1050/6249	90.6893081665039	89.62091827392578	40.70049285888672	0.02625	34.3097073137566
1100/6249	74.77278137207031	73.54475402832031	44.65542221069336	0.0275	20.23325012734044
1150/6249	85.36416625976562	84.14300537109375	42.475128173828125	0.02875	29.808969612433316
1200/6249	89.19000244140625	87.96244812011719	40.918357849121094	0.03	34.026639672031486
1250/6249	87.50769805908203	86.18869018554688	42.20830154418945	0.03125	29.70925122338182
1300/6249	77.84101867675781	76.54765319824219	39.795875549316406	0.0325	33.108489336888326
1350/6249	83.02214813232422	81.55672454833984	43.419864654541016	0.03375	31.661139453661363
1400/6249	77.55883026123047	76.1787109375	39.43198013305664	0.035	27.000226756822087
1450/6249	70.71286010742188	69.23125457763672	40.871891021728516	0.03625	25.674615548730987
1500/6249	91.3349380493164	89.8381576538086	39.914127349853516	0.0375	30.087547916510147
1550/6249	86.34156799316406	84.77823638916016	40.343971252441406	0.03875	25.813427410116216
1600/6249	75.01033020019531	73.44819641113281	39.05335998535156	0.04	21.958611685218926
1650/6249	88.67828369140625	87.04859161376953	39.50765609741211	0.04125	32.87448443345971
1700/6249	90.56776428222656	88.91999816894531	38.77088928222656	0.0425	30.3255185233436
1750/6249	74.61248779296875	72.97682189941406	37.38666534423828	0.04375	22.85406761849336
1800/6249	92.20746612548828	90.4732666015625	38.53770446777344	0.045	28.5624574935228
1850/6249	71.4763412475586	69.72210693359375	37.929466247558594	0.04625	20.861286434939604
1900/6249	88.94029235839844	87.04913330078125	39.813899993896484	0.0475	25.642559153977775
1950/6249	75.47248077392578	73.56333923339844	39.16184616088867	0.04875	23.684413962248954
2000/6249	74.52387237548828	72.56348419189453	39.20777893066406	0.05	20.63259808378976
2050/6249	82.52454376220703	80.54096221923828	38.70398712158203	0.05125	22.692610762028515
2100/6249	91.3008804321289	89.15306854248047	40.910736083984375	0.0525	23.341926755139532
2150/6249	79.35346221923828	77.35100555419922	37.25504684448242	0.05375	25.503570047610236
2200/6249	67.45698547363281	65.45287322998047	36.43839645385742	0.055	24.23872179837306
2250/6249	89.0140609741211	86.87931060791016	37.95109176635742	0.05625	20.10438282780317
2300/6249	73.67828369140625	71.53968811035156	37.192909240722656	0.0575	25.00341655577051
2350/6249	68.83665466308594	66.7240982055664	35.95838928222656	0.05875	19.819671630391117
2400/6249	66.707763671875	64.55369567871094	35.90117263793945	0.06	15.439512502296095
2450/6249	86.3682861328125	84.23231506347656	34.87295913696289	0.06125	30.13136759029225
2500/6249	85.90463256835938	83.66217041015625	35.87935256958008	0.0625	29.157527306824452
2550/6249	72.52771759033203	70.25230407714844	35.69276809692383	0.06375	15.5849661599339
2600/6249	85.72206115722656	83.30794525146484	37.140289306640625	0.065	19.972152055665703
2650/6249	73.6966323852539	71.35853576660156	35.29206085205078	0.06625	17.013599393033413
2700/6249	84.11457824707031	81.75059509277344	35.02202606201172	0.0675	23.70871345790888
2750/6249	82.34722900390625	79.95319366455078	34.82237243652344	0.06875	20.426418447399733
2800/6249	82.16741180419922	79.69554138183594	35.31245422363281	0.07	22.609793751186164
2850/6249	77.25340270996094	74.80875396728516	34.31082534790039	0.07125	20.584393210623702
2900/6249	69.79008483886719	67.39805603027344	32.99345779418945	0.0725	18.813079460957155
2950/6249	102.33480834960938	99.8366928100586	33.87272644042969	0.07375	27.285840520762065
3000/6249	84.75518798828125	82.2515869140625	33.38135528564453	0.075	22.218569277066187
3050/6249	75.96800231933594	73.4305191040039	33.27846145629883	0.07625	19.99914815118957
3100/6249	71.07456970214844	68.43121337890625	34.10784912109375	0.0775	22.175098865097397
3150/6249	76.62499237060547	73.8777084350586	34.886192321777344	0.07875	17.1647610432349
3200/6249	75.43986511230469	72.88251495361328	31.96685218811035	0.08	18.888340989982044
3250/6249	79.49401092529297	76.73348999023438	33.97562026977539	0.08125	20.92222306235755
3300/6249	75.33197784423828	72.58098602294922	33.345375061035156	0.0825	14.962112267626058
3350/6249	62.3144645690918	59.66361999511719	31.651872634887695	0.08375	17.854372858021883
3400/6249	79.57054901123047	76.72280883789062	33.50285720825195	0.085	19.035010589025358
3450/6249	76.74494934082031	73.90331268310547	32.94651794433594	0.08625	16.91081173062492
3500/6249	70.2187728881836	67.38236999511719	32.41602325439453	0.0875	17.50961734571194
3550/6249	69.6572265625	66.73536682128906	32.9223518371582	0.08875	14.712387146536049
3600/6249	76.702880859375	73.61994171142578	34.254886627197266	0.09	14.99731141439995
3650/6249	79.89988708496094	76.85665893554688	33.35043716430664	0.09125	18.42940038152305
3700/6249	81.32171630859375	78.24346160888672	33.27846908569336	0.0925	26.827375466079488
3750/6249	89.07037353515625	85.8310546875	34.552772521972656	0.09375	17.271613468545404
3800/6249	83.53032684326172	80.49478149414062	31.953140258789062	0.095	19.49071714887326
3850/6249	79.0996322631836	76.0623550415039	31.556133270263672	0.09625	20.37617488661945
3900/6249	69.42658233642578	66.45203399658203	30.50819206237793	0.0975	16.272223708406422
3950/6249	78.5376968383789	75.30764770507812	32.70938491821289	0.09875	15.771837206688442
4000/6249	78.1136245727539	74.86405181884766	32.49573516845703	0.1	16.990001256598298
4050/6249	72.45467376708984	69.32347106933594	30.925424575805664	0.10125	15.588729868487448
4100/6249	77.15382385253906	73.8525161743164	32.207855224609375	0.1025	16.230113339925516
4150/6249	83.83262634277344	80.49187469482422	32.20002746582031	0.10375	21.859677813541836
4200/6249	73.69237518310547	70.53004455566406	30.117435455322266	0.105	19.542767774334152
4250/6249	78.0939712524414	74.71183013916016	31.83188819885254	0.10625	15.218040648840265
4300/6249	79.1769790649414	75.90866088867188	30.40298080444336	0.1075	21.02858655948465
4350/6249	85.86373138427734	82.5242919921875	30.707502365112305	0.10875	22.087484054102056
4400/6249	78.8690414428711	75.53343963623047	30.323659896850586	0.11	21.012141996450655
4450/6249	75.85538482666016	72.4842529296875	30.30234146118164	0.11125	22.582488727143293
4500/6249	78.75077819824219	75.31834411621094	30.510540008544922	0.1125	17.288710671016602
